digest,character,resources,first_resource,first_slot
d1e2e23d6698d7b84fa579a84cc3ce36b23f1526,時,29,29,293
d239efd1ed7e00e56a24d2c486c4fa4aa0a48bcf,×,7,43,364
d267981697a8fdbcad59004c3bf7c3d95725ee84,』,11,31,19
d28106d7edb526ef04137395b5a7a8e3449280d9,森,56,29,8
d296778dec6b0dcba484ccd9d63348963fa1d9b9,涙,7,87,1290
d2c2c9e102e0e6fab9ca3d30476dc2c9eb759f7b,罪,25,39,364
d2cb42ef6f10c7857104c23ca951695db0da6d0b,議,4,641,1044
d2daed36a67397d89e43d35d943c358c297ca2cc,ホ,16,43,164
d2e2486f38c8666dc47f00b3c404e9aa88251d3d,夫,52,35,222
d3497ca1e30a9e329fbaf5db4d7a9734bfea3a84,茶,7,81,133
d34e9f7b1df51547bf90a2f78b183b7a9f5e6fd4,土,24,39,292
d355ac33b9132ffd8d6662b077dd766f2d32be92,強,49,33,66
d3683f084bf86c9efb0250a59ec61c74186b8cf1,達,7,29,161
d3696b8418cb0956cada9ef88049cd12d95d0e41,響,12,49,1254
d384e8b598a6f51561f734a590105717ac75727c,先,55,33,253
d395cf819123d4990f8bf61fcea111868fcef585,さ,44,10,74
d3c8d61512db29eaba30434e8c584c813306971e,世,78,39,153
d3ce1cab9c4fc96619dfea4d782e8357f2e8ef46,m,5,644,351
d3ec4a8726ddf634f78bed712e71fe75cf068171,化,42,39,284
d3fbf7c82fd9a5c06102f9555d98918a95cc9475,ブ,60,39,570
d3fdb623f3d4f75765d955c849513456f58a7018,昼,2,29,111
d4330c3ba7625fae94da00991ff989df6d0ec0b1,悟,27,39,403
d44287776c7749ae6d42b23a4a9ac64f7a08315f,血,8,641,428
d445a62b612836a87aef518784f9312c6a5bc3c6,翡,6,641,444
d48256fcc4c0d4ebe158aec6a62d7769ac8df5b6,乙,30,35,323
d48f8cead762ae065c923d708d82b5cbdf8fe8e6,ぬ,65,39,431
d49ba2a415769aafa9dbc6b07e390411ec721b73,ツ,62,37,52
d4c1473fcb6a9874ce803f78e6477cba9e6ea51e,従,2,43,295
d4c438f2ea6db93ef87cedea9bef7d4f6aa9bfb3,慰,1,1283,98
d4d31af6ddc04cb7c62ae1b724f4db8b2ae13540,馬,8,641,541
d4f35761bf87afc1adff26384fadfdb905b06c98,省,1,1299,168
d531fcd8c295e69f58cc42cb557ad1090c6c9946,滅,51,33,271
d53d928d14f35c722122ca34a6cdb816ba040154,供,3,648,317
d5445743578d9506acd8f6ba5f5d413a67111db7,色,9,43,339
d549cc93d125d68da668705e7709ad98ffade997,剛,7,641,218
d591d0260310ca22aa43048ef6d1240a3236750c,F,1,10,224
d5b7e8fc20f9b05e3f0e94026377a8c091da9eaa,う,29,10,80
d5d20036c877e70446cfb4529edf477374f62f44,特,12,49,1193
d617984e7bb355aca6bbb9fe4193f2f791a80fd0,惜,1,650,1262
d61933fc261f1d62bd5e2fa97b4a7677dd10e432,合,49,33,209
d6281c71253351e5ba0e9e365d5db00e0afae4cd,わ,120,29,114
d63a2fcecad5ba93da7edaa24dbf0be9f4b7e620,注,7,49,166
d64002e6cf5ddd286de5895bb6451dfacc4bc2be,紐,6,641,452
d648646a0f6675ce799470fdb0657b237e51551e,法,15,29,149
d64f5961a53dc109928e103ca76f58429cc0f931,ィ,2,10,290
d65cf150fa91e08f586def1c6ad87f4ba13d3a8f,”,15,1243,200
d67af0bd84d72742ac8ae01df9e014cf4923d9cf,急,21,35,150
d68807eb48699964fb7b97ac3b9e37b9d01e8f7d,隣,2,645,190
d6d644362a720d15bc69594f70312d91ad2a5547,雪,6,641,496
d6e67841422856b2bffdd5128c3b56b9132e794a,行,83,10,270
d76e8cb780b06fcd586010e71e5d57f161da8b9f,岩,8,29,237
d7711e991205ba370273b7ea597525945631e524,訴,2,35,197
d776f09a14fa2910b940ab85b06f745eead51e05,ょ,102,33,92
d7bd84fe0ecd5bdc9dbb558888fa4714f0e2709e,鳴,4,641,929
d7cb17800379ccceae72539ec80601f75a660306,ぱ,36,24,77
d7dd591595d34bfa18373620a6b7472b165013bc,付,15,49,144
d7e544256a891f68a442a4c21890a55e2aeb51e9,格,29,33,100
d7ec907d75faa0ed4c16a17eff1eef37ee30511d,活,15,29,241
d8434fd1b6826c675959ad2550f873f9e33d0731,緒,1,650,933
d89bcb7ffd55e68b3e3aebec3b8d709135d7f17c,攻,9,53,145
d8a426263bb4dd1fce2413a4afc108abbefc55d8,肉,33,39,633
d8d285bddd150b761c2245235abebb00777712d5,蝿,6,641,468
d8fd5c1a9c93ad1cec0049064400bb64e7ed8313,ジ,84,24,90
d91c59328bb0396a80ea97d9bcd8b5d8b6244798,要,13,10,59
d926b3015e3f0d384b8d148e4b245110ce71bd25,正,31,39,698
d964eb0f50b4a3ce899d78fa31219aac87613a83,毛,6,641,368
d97d83edcf66e3f71cef557a8d9cd299e825fec7,ず,103,33,284
d9c7b40b33cb31855605d689723552e2a3cbcd37,R,6,643,106
d9d18d2ca17354b330851c1657f926dc11c318b4,伏,5,641,741
da03fca1cae3a19ca85f7568cd6ff8b68f6d1c7f,払,6,641,621
da734609f0d8c457c90ac422f234f9b29407c9c7,伸,5,641,924
da7cc87f88edd0700f92c62773261e8d422420e5,国,53,33,126
daab12ad142406247535dfab3aa27b82bda5f083,位,20,29,174
dab542cc6d9618e94a7d1f52f55f9efbc1f415c3,印,41,24,107
dabcdf27f5114586fbf91b549ecea08629a7f010,技,24,39,923
dacea39381e37d4613366b52821b5e11c2393a3a,霧,4,647,703
dadc8de7717c6683216a00a3ee53ef5c78bd7d8a,タ,45,33,313
dae192f77d18154fbc5d98b85f0ef26abb0e0c43,渡,30,33,187
daeed948cc16df73419e1e635677ca1c5e578b37,短,10,49,1206
db3813c909d102eb1d678c53deb7166a5e12e8b3,曜,7,43,182
db9b237e05e9e54c0ac43874e4e3eb05ef2744d3,槍,8,641,213
db9c6aec9410d5996037f6e7aabed5ebb319e1d8,領,26,39,777
dba1132e23b8cf728833b70b3b95944b9f7a3722,均,1,1299,244
dba9392686f13a875612e0d7b1ca92f58dd29f1e,捕,2,647,653
dbac6a48c6dd90b479ce340b37818827fb060432,減,27,35,256
dbbf677b12be2d4b5c47d366c5d26c50bbb74f9c,存,53,33,282
dbc120b3bd383cc4e9e03fd4403c02cf1e531c30,島,1,650,1209
dbd3bcfa2d6d716feef506f5c98a9dced5982b21,頑,25,35,239
dbd8bcc0a2db1db1f616ab790d6442326643dfb2,r,8,10,140
dbf81b376c07948c9cc65d0d27e01fb18bda5e4c,人,68,29,92
dc2237fa1ec22e60c25b406bce001b1297ca355d,i,1,10,185
dc42d0cdbf1a10a98daeced8aafb5e9eca685a3b,恐,28,35,234
dc49e44187d7b9bce48feb25d379271a40c99c78,害,27,39,709
dca125839be6e8e281afde2d0e8e5335cb05a757,代,38,39,373
dcb8d27ce64895d01b9628cfe742acf9dfb6f635,失,44,29,6
dcbcfbe4bad51235f2de20bbadd338c79209be7a,力,95,24,83
dcbddcdf487284b0ec16b70a68a237f83225f044,妖,17,339,250
dcd206efb236db2e948b20ba54a552cc02f6bccd,穏,22,33,315
dce345dd6a53cc55b70a704f4b8dbed4376e25a7,使,62,39,320
dd2b52a7be3566144ca11f423c3c55dbe05285e9,圧,6,29,259
dd2d0aa6f0a8960c8dd5f69e99146e82e955edb2,募,1,650,1149
dd53410d4436341ea7a0918940ae351f109a2ede,ぼ,33,39,538
dd832ab33a7581ad31a73f95773ba43b9de58b26,悲,1,650,992
dd87864ef0704a14bfd6f66435d00fb3323383ee,般,4,641,592
dd8ab15d9975cfeb6f28aa36abada23978395528,腱,2,647,679
dd97fd56ab3ce03e4dc5d67c236a6a80434010c4,金,47,39,21
dd9bd60f0e30f812017f921796a358873d32bb39,想,4,641,599
ddb2b29303ce19bfcfd570f47e02370a2b22f3ad,徳,1,650,1273
de00de21b847e50243c898ab53bf1c82a5fa48b3,ヘ,18,129,124
de310e5c94c5f5c49ff428acf27c74430e9901c7,好,5,641,606
de5b25afb32c0f281b755a12ac6e0e5b73648f46,投,7,641,940
de5c6ff7049af816b44d5e61e49f19c4b599f983,1,2,1345,9
de6fa5e1421e053f4ebd4b5a7dd64fe6984652e7,樹,26,39,824
defdc6b7bb4e61b281b4002d15d65a1dbaf94455,乾,1,650,1258
deff0a0f81435a04ca44ba91dfed58bf3a472106,腕,25,39,181
df06d2d6e3443dd4d02ba9a87edb345e3656b922,こ,172,24,74
df4e995dbd2bddce2a988d182a7664755ef9af5d,サ,80,10,157
df54dd08cbc1d16ee4a4b72395615de9d88e7c31,座,12,24,17
df60a9a2eecc01380de8db83684be207a71597b6,仮,23,39,238
dfdbf1a861b537f20d946f96cb5f5dcc885e90dc,D,1,10,183
e00c3fd410743a07237831b48444ff0ec24b8913,調,23,39,331
e017affb27cbbc00d26d8718105d4d6655f51b2a,北,7,29,199
e03dc7f953f6660e7e52c8ab323251104e1fc772,美,5,29,192
e04577496c6f6d9456c5feae6bc3cfa519ecb9d5,衡,1,1299,245
e07aeeab228d2155b6b45a08c71e806005e6384d,蹄,6,641,509
e0af0eedf6d29be13d3dc28b6e1ca0bb39d53470,腐,6,641,321
e0ee5588df22f7894d10cdf6163de705b85e2d54,配,21,103,119
e154fede809626f65bd33f875f8496ad93eafe78,吟,5,49,241
e1613c7dc3eb074f2243f420418a0b64f20e3564,肉,9,37,140
e1718be2ef6a2c58700e3c834c954026d1336d59,棍,6,641,323
e173c8d9e8e8d5a83dc8187595d717057f00b0ba,減,9,641,780
e178de85eadb0b55d1bdca8f90b1a1a8ac4e4cbd,込,11,10,128
e1970cb994226fafa96acc4666cedcf495e762b6,長,42,35,80
e1b636ad2f21129cca79ea27c43edfbdf486e734,呼,9,49,1218
e1cdeb32f6059e91a80cf5d6c711ec58d0360341,奉,41,29,49
e1d3e70f5566d70810b26a27e45ea5db34a1c021,計,28,39,867
e1d4b7707fb7cba47f787bbe91d3c3a525566c45,船,14,33,88
e1f2c9c98bfa26b584e190969a6e5b6b40d58bfe,完,32,39,769
e1fb0b743fdcaacf3dc7b19cdd741cee97c22bac,蹴,2,647,639
e2656094e03f4242a08d36f6c72b1fa7a89622fe,止,8,49,237
e27d7498be1a95c16855e0bcf8449208d03f9906,四,4,641,730
e2f57eda6e86d22bcee64e4a485643595cb753a3,槌,6,641,488
e2f5a21df99ccaf7fe44a1a3c8d89691f4ae2aec,構,5,29,214
e30cdc62e25d2f94c964b9b2e338a904685b81fb,研,54,33,219
e33431a63f0adaa1f63ec00434d245d255fd8eb9,姉,2,644,1217
e343ef2c7fa4c13d6caceacb7226e5ca2431fe87,妙,26,39,803
e34ad33f95af450cdab89d06e9a7dff059e6d815,檎,6,641,277
e34f235af14b9c7cb614e0f62cc7e231296fa735,名,41,33,258
e3501a7214f0b2d8dde574e8f126c7c0efd39518,滅,9,47,240
e370f53070d1f7100d7141939dee8f3489d5447e,物,74,24,58
e39fb723f7be8d97752cb6630fa0608da0b53099,蛇,6,641,214
e3ace4e813f807efcb9f24828a380672478e834d,和,4,641,1156
e3b31c80a2cb5f2a23c6667061b4a67db2622eb3,憶,1,650,838
e3cfd193785bdfc15ca7c988688bbe777031375a,氷,14,49,1223
e411a4632e937a7daab4b1192c9e00772b13fa85,W,3,645,2
e436055eb3c8d9e6752a1f634015afafe73ef2bd,i,2,10,31
e44261a7f151f635d3598ac31e07ff69e3b4dd88,念,60,39,819
e448242f6ed3947e3503bb108cc058e0a72f60f3,れ,1,10,303
e508371b2adc2100ec1278c45b16919c5769fbcd,話,23,24,9
e5a6651402e7d6d078e6f5d3afd9463873195917,強,16,49,150
e5cd74b4ce4351562f76b601e072b79941d50617,終,12,49,163
e5e35789ec9ac4ba3f4072f843c15f8f636938cd,格,4,641,1102
e5eaeea64d7ae06df4a3696c4f2bf2d1f8e89a87,ラ,1,10,283
e5f08d81986aacdcc5e994439eeca2a553507fd4,達,79,35,203
e5f41d5156e1768f15ac8783c5e7590ebc9e2eea,倍,9,263,63
e603b489fbc74b384be185d6a442655f8bf67a7d,緋,6,641,298
e60af295c53a343f7795331dd864cb27a0a55435,即,4,641,1198
e6229c1a5bffdc22f24529ab0f3819d1e39f744f,揮,8,49,28
e643d8145b8ae8a52fa5cf91d8d0686f0e250f76,線,6,29,154
e6490b98b4c607d964b27f0f0c53884c0eb000da,オ,74,33,109
e66a09ae0d7e2ec41ead0c742086c2f45d5104b0,十,23,39,419
e6701d548aaadc59de2b2ee489ef5aa7643193dd,ち,117,33,91
e672ef0b9617eb09d9aacb87d57942c69abd00ac,根,6,641,375
e693c7c9d6cd8f45a1f6e4c352ed775bc399f267,憎,1,650,1143
e6a751e373722337ec6b29b2c492af0c36a78770,液,6,641,263
e6f0afb84f6a61f8c5f6cb46fe6c582cbbdf52d7,段,10,43,277
e6fae335b19fe976a77c1fc208876c526fe088fc,羽,7,129,74
e6fb08c601eff27d902be06cf3cbe400e1c2776b,W,3,648,518
e7385fb549c70d8216247150173951271280445c,特,26,39,684
e73c8661a548561e4ed3455e0e61388d60075ef8,住,34,29,178
e78ece01672ca2708936d3c7b6d612b13d695bd4,皇,6,641,256
e7e7e61700c9adb2f2fe57380b293364c5575a76,タ,102,10,144
e8101d1844a313d7e134eddc05c197cc191c07c3,言,83,33,68
e81365cd483702d65c96e3133d85e659e05216c6,芝,1,650,964
e815a3b81f3c149bfd62a9c7a81fc906f2b16c8f,機,50,37,59
e824a478f26c5938ece83a879dc808157c09f1af,尻,8,37,154
e82b43fd6ea98ce61a45c618b9b85d1d950b6aaf,追,38,39,383
e830d6903c69d060f4c75c39cbeaa0b8d7761039,労,4,641,1149
e832b8c4048125cc017ebe17c82d4a2ba2949e11,ば,25,29,233
e83ebea8af43e6e26641393cd08bdfec0ab288fb,列,2,649,197
e851e9c29f84a7fd176126b178ef19554ab3d904,側,6,43,350
e85cd41a5bb5e95b9074a1defe2231bd7cef5665,よ,153,33,97
e8c02b22860039957bf5c57efbbe08b9bd26c6ba,！,77,33,57
e8ccb9e540b5b83fb3c51bf7c680821039c77dca,流,11,29,294
e8ed199ce62df9e442de49d1cbdf44ed91832059,か,92,10,16
e8fb12681effcc0786ac75b327a9a7327f3ac75b,具,9,33,7
e921d9da104c95c8ebdfef8d1d0d461c6ccbe64c,派,23,39,735
e94619d3c209e92c145b0a20f1e6bcc538c981d9,揚,1,650,1191
e999e3c89f2bcd6abe940be365cc837edbbd5e0b,訪,2,51,221
e9c5c1895fa2c35f05184d3d220634d85b454346,優,23,39,574
e9cf7246bdf1e8a1afce5c11856c24347a7e45a0,先,17,29,290
e9f7be8d9cf1b36cfc97c866796008dbca9d52ec,夫,2,649,183
ea0a83dc8876b19f36897c87fa8b308b3e5da3c4,罠,1,650,1147
ea203fa06c33324e253146b8676ef26d41102435,テ,47,39,325
ea241ae6cc536eada44ec06f94eeb402f73df6b6,早,43,10,268
eaa9c2b587ed4bba31ba599fc592230cc53af2cd,昏,16,29,9
eab6211a30c87d572cb0cd71122c25d191a2e182,抱,1,650,906
eabdfdb2610df2aa809cfc6601454caf6b79a2d8,介,4,641,1089
ead508214ed6f115d52fb8be33d83fe04230ea38,羊,7,129,86
eae464cf2eb8c9d3ffb076f91e29f006384d5a5a,植,7,641,396
eaf22b4822ba79b56bbbd2bba67a9f2f4d65f568,借,1,650,953
eb240ae99430c8dc1bf0175ebbb09d5776fc0400,ざ,46,33,199
eb505fb2c1cb6ed5850c466f8258337ab6fdbf72,す,143,33,146
eb593e80ccc7c1421db6ed80b32161a7ef860922,傭,1,650,819
eb74c6e0b1195624989f81a9931a73826e43c6b8,V,6,643,97
eb815071cbf7c00765b0b807a7f0b14dcf5c7663,放,32,35,261
eb9d4ab4c92b8d979a563024ccf899efc98a7975,リ,1,10,258
eba5a92705af37ca3a8037cd3308f0c1deacc447,長,18,47,232
ec3370bf045f9b94f9685cf9594b8c3ed2583736,い,114,10,19
ec3951db974ba491c26b5c28ca4dfc2870fb4b66,峡,1,29,299
ec46c46f0a33d88d7a1594fa3b0c092573712a37,避,11,313,256
ec5d8c1471d03ae6c0fad2019bd3c4d7bdd3e3be,V,11,49,1267
ec61dc895a0690d0e2a9370646a853a75f1976e9,発,36,39,277
ec72db38163206c2a5dfad4f630a0c4a68fd5d9a,逆,35,33,260
ec9810d3a7cf9783c73e9dc98167a64231845a77,F,2,651,45
ecbe8852a6f64a92646ff62c027937e2c40573eb,公,4,641,1203
eccb98e433d1e4669215bab62376292d7edde0e6,装,14,49,183
ecccc22147aabf96d5acb2409ac07bc211758bdc,宝,20,41,54
ed393dc7c7e46c32d613b3b213aca18778ce100c,練,23,39,334
ed41ab7e1f6085e4759f119fbfc14befe199ab75,石,33,24,81
ed42068387b8a12dd9759eb4a557e59a87bd6925,ャ,54,35,307
ed54386516de96cc6c2ea409e3e8e26436ec4583,備,16,47,191
ed788a77106710af38311001ff5f0f8b75bdfe38,士,37,39,3
ed7e9cf9da0b23598d5253fe6a8a619ebcf5e05e,暦,1,650,825
ed9a5a2b964051c5734ed6182ccb965e75fb863e,辿,1,650,1315
ed9cd045f5e0f76dbf5f1b307f97eabf19b5ff50,吹,24,39,941
edf1ca9f1fd8802f01f8d3621a5b7479bab7947b,命,58,10,292
ee011ade3c35671fb70e33efa84f5ffe2037f295,P,3,10,25
ee06378efcf14c3b116dd95c94dff7493c5b8b64,を,335,10,89
ee27518576abe799f91cdc6f2ed771096bacca5b,跳,8,641,539
ee30568fdb98fc0d6e542946fb976b0c6c0e32aa,妃,1,650,985
ee46988202d164f8484b2bec7ebdda150b76f069,空,24,33,242
ee4e6045d5c8a9b29d1525d0b2d73a61280f7313,放,12,49,1239
ee6b75681c1c586c9d4e76f3d95e44a5f6a36b0e,進,7,49,1245
eea8931d7ecd9ffb43b740188626ee191c027665,性,12,49,1194
eebda342df130fe39af72e764775f1113d22bbc3,山,45,29,21
eed43928e2ac5261783c9437be604404cc88abc0,程,27,39,793
eefbfc205a894a1d21b1d31bf4c3f528cceb2105,演,1,650,1256
eefdcfb4f976cb9998e51cab4c79282699a1a9b0,申,31,39,400
ef349ccfbe148d996969d60885f37c71b89d122c,雨,9,29,267
ef3fecb5c69786bc35cecc8a428659cf4460e5af,用,24,10,37
ef9fcd17c43fb49cf2a3e1da21c73fba90b6b169,算,5,641,1199
f035a45ded15c48a40ab0de7abb05fe6e8c4230c,ゃ,113,33,81
f0460041c9150f97d94c91fea14b7bd5b3048c6e,背,27,10,294
f048c4c4f28d422f0b94fd7767e5be0038755e95,t,9,10,30
f070c986503b08ed2a35cace26fca5724e2632ab,武,17,33,4
f074730e878229e3c32eb5fe32c112018d672bbe,縁,2,135,5
f0851f47ffd7f54e7fc0b4e1c1101336d5ca0b5c,求,24,39,389
f08a754af60827a3b14c2bb39dc4a275381a289c,ざ,7,43,261
f094853dd81737c45659733be3793cbca59eb8ad,パ,143,24,45
f0b6743e938b19f760b4ef7ea792b58170fd3161,弁,7,95,213
f0ce8cf277f12120335f8d1d71580b101b4d0182,K,3,643,102
f0e7b8366a1f3bf1e71e52f62741021a344b48c7,討,4,642,337
f105d3fdfc2c39a0be32c84129da689cea1de884,揃,26,39,701
f10e29c5dc40146829ee529e9a4fe00a61c76c70,役,10,29,276
f113e7f26138e94de8f1550f985fc713b8c1ea38,応,33,39,720
f12b4119553a74d4373f9737bab70561bd011887,張,31,35,206
f136c09cd6b7b7bf0bf8ef375a1509b525c2e082,て,37,10,68
f1417f694f7041c55dc58dba65ae53e1509af881,隙,6,49,1213
f14b985d4e01fcab1cfc13ae7de17f888f10e613,速,2,1195,122
f18939d864b673c948855c1a4e718e300e67a708,毎,1,650,1246
f19e507e0068a487bc9ac4af486a7a332d96c69d,域,5,29,274
f1aa4b90db2f7c78a754a3d04b7c078c6a722b21,e,6,644,352
f1bda3047967e5136f449351f18ae3638afcc229,苦,1,650,1213
f1c11685afa6cb928d6f150fd25e91c6e0a2be54,窮,1,1299,186
f1c6834e5f6bb01b8e73f96b69c625b59a256919,旨,1,650,1296
f1e555bba71998204a1e6cec72d9b03c2dff5035,少,47,35,319
f1feb00dcf23eaceeab25986326539092ec5c515,ノ,70,29,32
f209177e54dc58e1155b304349e9ddc18ca07e79,ァ,200,29,78
f212034944d6c17d72876d09ff3743f02d2e4198,含,5,641,1130
f21b1737914b9e2e3eb65c29ca84ae493b7806bc,は,1,10,277
f228a5469c46373d19d1f169b781964eadbd534d,斧,6,641,507
f238fe16902cd27aacf52f3e1a7ec601ded7a4ce,的,14,10,118
f243f4ce9361d614f4917b2e83c0db09ff5dd741,低,8,641,1103
f24609c1ca5eaeeabb53c5d9b563396e3ea7b162,府,1,650,1180
f26705b5098cfa2f3f83f3ff73752ee35b78e751,詳,8,10,97
f274caf90b2778062ca1e3007c79c4c8990e9f1f,番,6,67,42
f277c3d16b2c1e9374f24b07d6d5aa2ce47247d3,珠,7,43,163
f283dcaecda0535b856383e017991e22a641340d,弱,26,39,352
f2a9e90bc6f4554f6317eb077eea6938997085de,痩,1,650,1317
f30196d73a973371992eb0a007c0947c63add73e,左,16,24,111
f3354da1596103175a4fa55859b7c1cb84d365d3,び,91,10,131
f3523b52f389ae82811df8139bbd81d3f3fdff2e,指,20,29,257
f3a1c126fd7543e4938db6d76df80be08849ac63,得,58,39,88
f3ae348e80aad1b6d4d2c27e6f705ebd38915630,砕,9,101,67
f3b179aa6cbefe84253a12e3320a0cd2f0c93fd4,閉,5,185,25
f3b29ac82ec5ae52b9ca85d633379d426ba9f1aa,メ,112,10,132
f402963d8afcb12bf404343b9453204bf38491bf,細,8,641,98
f4108d8c298e700da16736e13471fca29698b721,洞,57,29,43
f4286deb5fd74da64ad818b1a27c98b957c0c052,値,12,49,1273
f45f0f31a5113008737b5ab2013ef202920363f7,ん,18,10,138
f4890b0d5bcda2db161dcb4b1a82fa15eb38d0fd,ロ,47,33,164
f492b4d2e1962e0b5f5e065d3a53071f50449fa7,台,16,24,16
f494100e888fe4f82cc0e488a47b7b161bfdb0ba,諦,1,650,1020
f4b4fc422991263b30141925b64f0f2e1755698a,激,2,47,238
f4db503590825a4a19c70a7af0a75919df0020d0,相,5,641,714
f4dcb5c2ac9e88b56d443dd6fe1ced793fb052d5,口,46,10,129
f5052ccf42cd19c96464d97410c35d1362e4e647,精,38,39,630
f50d6b170b4810eb6c28207bb00f26b5c773d8dc,捜,2,650,1220
f5142cf75a8b931cbbc690f8b3f5797b88b2d267,ぬ,12,49,1270
f522a0327dd4052d000a3377137b32494d62337d,掛,31,39,707
f552dc9b60ad85c74df5c8b8b88f41e8bc11b843,れ,165,33,70
f5666cf643a7cf589d0f089cb9dbc5992d1d4be1,む,65,35,310
f5806aaf227f5c3aff220fc5fd014a57b854372a,ツ,11,175,22
f5b127a88862ddeed94045d0bcfa67b1e094a0a2,5,2,647,586
f5b9c20e533256b6a21745ee4d7578e9b0f3ce22,暮,28,33,292
f5bf4829c7493bd4389c1858b184b1ecb03d02e9,k,1,10,139
f5ef0f0a9b0640004d895f50c0d4962008e1ff4f,y,1,10,214
f60b9e7f24206e443a6cfc04025ce0b3d342cdb8,塗,4,641,1069
f610c0a3864cab86ba2c8eb15325addb92d09605,隠,32,39,443
f63fd450dac4386f8b56bf1f87486c843481fd49,福,4,641,732
f67c5931dc4ec741507060569e9b0d27970b1c2f,～,6,641,893
f6aec96d125cb7714adb7339f8eeff64fc3ebc9c,動,27,10,117
f6c9f3a639c0236c246fc992986c9dd87a4d1c66,学,4,47,139
f6cd939ca3a555c6840b3c13229408fee48a028e,違,5,641,1109
f6cecf2fa15801c05afc075e3807b6aef88c75fe,P,1,10,194
f6f4feb3c10a833ec0cb5c118902778111e722d8,共,9,49,49
f6f99aabe3c0596798044919b373ebf9288980b9,姿,47,39,849
f706e27bd66d7f884fccfdc20eb891059518ac4d,巡,2,51,181
f71713fcd54ffdfc549cc3eaf6e7b4886523646a,断,31,39,608
f71ece0a6e95824f5ac2f19d3c6b95f0f1bfe45d,奥,16,24,0
f72e214eb82e8a3b06cd7e903577ea36fdf765f3,キ,43,39,683
f7527efe89007f84d78a29b0cb2dbf500d192ead,対,36,35,69
f758b430aae183cf7ba3c4bc357240a22f691a8c,岳,21,29,28
f7796d5fae81776d1d71b179df7c1b1e9fda1983,欠,19,39,953
f78a02109c4fffcfc47e1a54f441bb371439f099,末,5,47,233
f78be5ac9646351d4a94469bd8138d9b19a6bebb,日,6,101,8
f7bf96fff1b692e256138009fec5e24773710d0e,影,30,35,215
f7cf192be8c30cd302c0745f031e967aa5aa4f97,包,2,647,754
f7f63146a303ece61369b4d0e81a286454586fda,角,7,95,209
f80c7675fffb1ac9875bdb604572f8987279a3b8,非,12,33,265
f847fd95ed112c8364a06e864d24cb7b50d98141,質,6,29,183
f85866e41e77266ec664db93aa53bf9f131d1d41,殻,16,24,30
f87ca5a5ddea4c375459dc3143c7fbd06a64026c,内,11,43,357
f8bbf122b09c4af3660ad6fa0dcc41351d7d8231,思,10,29,188
f8c4ed82d90c40b6aa4a622df94f25d137cbb545,度,68,33,186
f8c6dec5f77047ae004a6abb757a0b4c3701699d,要,59,39,168
f8d746d94f7c492ee457131ff0f9373433eb2730,ソ,28,33,15
f8dd663c2b3e4833afa886671eee57f7d64ec733,R,114,10,123
f91f7bf1abd6946545062059f225dd3753c4546a,迫,4,641,1090
f9236090a828f153028bac1211dba4c2f60bb4de,料,26,33,149
f97cc0aa7f842842f69f14a160d000a8363451f7,学,26,33,82
f9a155158a1d1c766b0155fdffe64bcb50f4b1b1,寄,6,641,568
f9a2bdd0a88b8c5826a4933fb5cdab38762de7f0,拾,4,641,1154
f9b1ce14bb9cff07a73f9dd994f37fe13bf74d81,渾,2,647,631
fa1d3edd37a5e56dbd820b37dcc36b96d3b134fa,宿,18,33,2
fa3ed103a07f9dfce9c4b771e105a88eee0301c5,縫,7,641,254
fa3f944371e7fd8395cd3ddb4fe3f05a1dbe2a0a,拘,4,185,54
fa593c85f0c59ca773e636fd9eb768bce23f3369,終,31,33,299
fa5bf61a9a537e850c0161b3443b74dcf4153199,戒,3,648,326
fa86bcee0b7982911725aa7df985269f088d8d62,砦,1,650,1267
fab29137b1f352bbf67d3b2a60e152647c93726d,の,268,10,79
fad0c6424f5f83438e704d2ef0bb91c339463f38,紗,42,39,985
fade434fa264481f90d354d37284bd1685ecf2d9,刺,5,641,597
fae9ae84156c052db5f61b726a5acedbb306db0d,屋,17,33,3
faecb385d4dcaf1dca329ad0394500f97918038b,虐,8,641,582
fb0707645400424dc385dac35e1f572fa187b2c2,吐,6,641,455
fb0f990e0214ffbfd8e6c51db01e2c2503a7a539,癒,8,49,193
fb1da43206b9e0f130335dc38492f817e67ffdfa,日,33,39,145
fbb99f866020e53ff2a569263ed8c72f52a7a2fd,磁,6,641,543
fbbff24401d88b822e3cedbf5627d02cd7d15f51,よ,31,10,113
fbd41c4dd70691e84c65eeb1e1bc956211e87262,回,36,39,454
fbe34baae5fd4aeeeaf49c953b7437cf3cfa1c86,り,153,33,19
fbfce520c127d983843498495563c8ec7b71413d,成,16,33,274
fc226761772b6bc2cf099f45512887b8eec76548,憶,25,39,900
fc2cbd38a6727307d3db48e5135b7c0e97d2160e,堅,9,29,171
fc30e6311dbc0c246d32f141438b35c4833c4c40,爪,7,43,183
fc3246382a0dfd6d0658fee850a51cabf1daaa3b,躊,1,1277,83
fc3f6b7ff6ff7ef1efe545796432a15629f562ce,ひ,32,39,917
fc5de94dd4116dda0bfd40a954a40e50547eb984,察,1,650,954
fc8709e3c3c21ce63915ebf0b76e3e5deea6a9cb,顕,1,650,1251
fcc5db7e4f3f922a9abd818a23073c3b6a69f509,公,23,39,945
fce484e3e3df840230d34078f13b92a0c7f076bc,知,54,33,29
fce54933e81516ae2d996e370742cad737706266,蘇,41,39,647
