resource,message_id,kind,offset,byte_length,original_en,original_jp,translated
641,1060,codepage,23748,82,"This gem releases a magic lightning attack. 
May inflict Paralysis on the enemy.",雷属〓の〓〓を行う宝〓。一定〓〓で〓を〓〓異常〓〓〓〓にする。,
641,1061,codepage,23830,75,"This gem releases a magic earth attack. 
May inflict Poison on the enemy.",土属〓の〓〓を行う宝〓。一定〓〓で〓を〓〓異常〓〓〓にする。,
641,1062,codepage,23905,75,"This gem releases a magic holy attack. 
May inflict Silence on the enemy.",聖属〓の〓〓を行う宝〓。一定〓〓で〓を〓〓異常〓〓〓〓にする。,
641,1063,codepage,23980,75,"This gem releases a magic dark attack. 
May inflict Confuse on the enemy.",〓属〓の〓〓を行う宝〓。一定〓〓で〓を〓〓異常〓〓乱〓にする。,
641,1064,codepage,24055,44,This gem randomly targets part of an enemy.,〓の部位をランダムで〓〓する宝〓。,
641,1065,codepage,24099,75,"Specially purified water. 
Inflicts 10,000 points of damage on a monster.",〓〓に〓められた水。魔物にのダメージを〓える。,
641,1067,codepage,24175,35,May inflict Confuse upon an enemy.,一定〓〓で〓を〓〓異常〓〓乱〓にする。,
641,1068,codepage,24210,45,Converts enemies in range to magic crystals.,〓〓〓の〓を魔〓石に〓〓する。,
641,1069,codepage,24255,69,"A secret elixir that cures the wounds of warriors.
Restores 300 HP.",戦士が〓を〓すために用いる〓〓の秘薬。〓〓を〓〓する。,
641,1070,codepage,24324,65,"A secret elixir formulated by an apothecary. 
Restores 1500 HP.",薬士が調〓した〓〓の秘薬。〓〓を〓〓する。,
641,1071,codepage,24389,58,"A secret elixir concocted by a witch. 
Restores 5000 HP.",魔女が調〓した〓〓の秘薬。〓〓を〓〓する。,
641,1072,codepage,24447,56,"A secret elixir conceived by a sage. 
Restores all HP.",賢者が調〓した〓〓の秘薬。〓〓を〓全に〓〓する。,
641,1073,codepage,24503,85,"A magic tincture said to be brewed by dwarves.
Restores 300 HP to the entire party.",小人が生〓したと言われる〓〓の霊薬。パーティー全〓の〓〓を〓〓する。,
641,1074,codepage,24588,85,"A magic tincture said to be mixed by fairies.
Restores 1500 HP to the entire party.",妖精が生〓したと言われる〓〓の霊薬。パーティー全〓の〓〓を〓〓する。,
641,1075,codepage,24673,88,"A magic tincture said to be blended by spirits. 
Restores 5000 HP to the entire party.",精霊が生〓したと言われる〓〓の霊薬。パーティー全〓の〓〓を〓〓する。,
641,1076,codepage,24761,88,"A magic tincture said to be created by a goddess.
Restores all HP to the entire party.",女神が生〓したと言われる〓〓の霊薬。パーティー全〓の〓〓を〓全に〓〓する。,
641,1077,codepage,24849,87,"A potion that can cure Poison, Confuse, Silence, Freeze,
Paralysis, Stone, and Faint.",〓〓異常〓〓、〓乱、〓〓、〓結、〓〓、石化、気絶〓を〓〓する。,
641,1078,codepage,24936,112,"A potion that can cure Poison, Confuse, Silence, Freeze,
Paralysis, Stone, and Faint. Also restores 50% of HP.",〓〓異常〓〓、〓乱、〓〓、〓結、〓〓、石化、気絶〓〓び〓〓を〓〓する。,
641,1079,codepage,25048,122,"A potion that cures the party of Poison, Confuse, Silence,
Freeze, Paralysis, Stone, and Faint. Also restores 99% of HP.",パーティー全〓の〓〓異常〓〓、〓乱、〓〓、〓結、〓〓、石化、気絶〓〓び〓〓を〓〓する。,
641,1080,codepage,25170,89,"A catalyst imbued with sacred miracles. 
Can revitalize one who has fallen Unconscious.",神の〓跡が〓められた〓〓。〓戦闘不〓〓〓〓からの〓活を行う。,
641,1081,codepage,25259,55,"Water purified by prayer. 
Can cure someone of Curse.",〓りにより〓められた水。〓〓異常〓〓い〓を〓〓する。,
641,1082,codepage,25314,82,"A holy artifact that cures Curse. 
Unlike Holy Water, it can be used many times.",〓〓異常〓〓い〓を〓〓する。聖水とは異なり、〓〓でも〓用できる。,
641,1083,codepage,25396,58,"Apples said to provide eternal youth. 
Can cure Frailty.",〓さを〓つと言われる林〓。〓〓異常〓〓〓〓を〓〓する。,
641,1084,codepage,25454,91,"A mysterious mineral that cures Frailty.
Unlike Idun's Apples, it can be used many times.",〓〓異常〓〓〓〓を〓〓する。イズンの林〓とは異なり、〓〓でも〓用できる。,
641,1085,codepage,25545,89,"A stone that knows the way home.
Cures the entire party of the Transfer status ailment.",方〓を〓み〓る石。パーティー全〓の〓〓異常〓〓送〓を〓〓する。,
641,1086,codepage,25634,108,"Cures the entire party of the Transfer status ailment. 
Unlike an Aspect Stone, it can be used many times.",パーティー全〓の〓〓異常〓〓送〓を〓〓する。方位石とは異なり、〓〓でも〓用できる。,
641,1087,codepage,25742,56,Temporarily increases resistance to fire-element magic.,一定時間、炎属〓に〓する耐〓を上〓さ〓る。,
641,1088,codepage,25798,55,Temporarily increases resistance to ice-element magic.,一定時間、〓属〓に〓する耐〓を上〓さ〓る。,
641,1089,codepage,25853,57,Temporarily increases resistance to earth-element magic.,一定時間、土属〓に〓する耐〓を上〓さ〓る。,
641,1090,codepage,25910,61,Temporarily increases resistance to lightning-element magic.,一定時間、雷属〓に〓する耐〓を上〓さ〓る。,
641,1091,codepage,25971,47,Protects wearer from any attack one time only.,あら〓る〓〓から一〓〓け〓を守る。,
641,1092,codepage,26018,65,"Temporarily increases party's resistance to fire-element
magic.",一定時間、パーティー全〓の炎属〓に〓する耐〓を上〓さ〓る。,
641,1093,codepage,26083,64,"Temporarily increases party's resistance to ice-element
magic.",一定時間、パーティー全〓の〓属〓に〓する耐〓を上〓さ〓る。,
641,1094,codepage,26147,66,"Temporarily increases party's resistance to earth-element
magic.",一定時間、パーティー全〓の土属〓に〓する耐〓を上〓さ〓る。,
641,1095,codepage,26213,70,"Temporarily increases party's resistance to lightning-element
magic.",一定時間、パーティー全〓の雷属〓に〓する耐〓を上〓さ〓る。,
641,1096,codepage,26283,58,Protects each party member from any attack one time only.,パーティー全〓をあら〓る〓〓から一〓〓け〓を守る。,
641,1097,codepage,26341,75,"A potion that temporarily protects the entire party from
status ailments.",一定時間、パーティー全〓を〓〓異常から守る。,
641,1098,codepage,26416,38,Restore AP at the cost of party's HP.,パーティー全〓の〓〓と引き〓えに〓〓を〓〓する。,
641,1099,codepage,26454,27,Temporarily increases ATK.,一定時間、〓〓〓が上〓する。,
641,1100,codepage,26481,35,Temporarily increases RDM and RST.,一定時間、〓〓〓・〓〓〓が上〓する。,
641,1101,codepage,26516,27,Temporarily increases MAG.,一定時間、〓〓〓が上〓する。,
641,1102,codepage,26543,43,Temporarily reduces AP consumption by 20%.,一定時間、〓〓の〓〓が〓〓する。,
641,1105,codepage,26588,80,"Stone imbued with the power of a freed einherjar.
Increases STR and DEX by 20.",〓〓したエインフェリアの力が〓められた石。〓〓〓・〓〓〓が上〓する。,
641,1106,codepage,26668,80,"Stone imbued with the power of a freed einherjar.
Increases INT and CON by 20.",〓〓したエインフェリアの力が〓められた石。〓〓〓・〓〓〓が上〓する。,
641,1107,codepage,26748,86,"Stone imbued with the power of a freed einherjar.
Increases HP by 200 and AGL by 20.",〓〓したエインフェリアの力が〓められた石。〓〓が、〓〓〓が上〓する。,
641,1108,codepage,26834,70,"Ancient wisdom that has been crystallized.
Increases EXP by 300,000.",先人の知識の結〓〓。経験〓が上〓する。,
641,1109,codepage,26904,25,Increases max HP by 100.,〓〓の最大〓が上〓する。,
641,1110,codepage,26929,50,"Crystallized ancient wisdom.
Increases STR by 5.",先人の知識の結〓〓。〓〓〓が上〓する。,
641,1111,codepage,26979,50,"Crystallized ancient wisdom.
Increases INT by 5.",先人の知識の結〓〓。〓〓〓が上〓する。,
641,1112,codepage,27029,50,"Crystallized ancient wisdom.
Increases DEX by 5.",先人の知識の結〓〓。〓〓〓が上〓する。,
641,1113,codepage,27079,50,"Crystallized ancient wisdom.
Increases AGL by 5.",先人の知識の結〓〓。〓〓〓が上〓する。,
641,1114,codepage,27129,50,"Crystallized ancient wisdom.
Increases CON by 5.",先人の知識の結〓〓。〓〓〓が上〓する。,
641,1115,codepage,27179,58,"Randomly raises STR, INT, DEX, and AGL by 1 to 10 points.",〓〓〓・〓〓〓・〓〓〓・〓〓〓がランダムで〓上〓する。,
641,1117,codepage,27238,63,Doubles experience and OTH acquired when used during a battle.,戦闘中に〓用すると、経験〓とオースの入手量が〓になる。,
641,1118,codepage,27301,67,"Allows the wearer to discern the foe's abilities and weak
points.",〓の〓力〓び〓点を調べる事ができる。,
641,1119,codepage,27368,113,"Allows the wearer to discern enemy abilities and weak points.
Unlike the Spectacles, it can be used many times.",〓の〓力〓び〓点を調べる事ができる。スペクタクルズとは異なり、〓〓でも〓用できる。,
641,1120,codepage,27481,30,Extricates party from battle.,戦闘から〓〓する。,
641,1121,codepage,27511,40,Front tooth sharp and strong as an axe.,〓のように〓く〓〓な〓〓。,
641,1122,codepage,27551,38,Back tooth hard and strong as a rock.,岩のように〓く〓〓な奥〓。,
641,1123,codepage,27589,39,A fang sharp and pointed like a stake.,〓のように長く〓った〓。,
641,1124,codepage,27628,52,The clay that primarily constitutes a troll's body.,トロルの〓〓の大部〓を構〓する〓土。,
641,1125,codepage,27680,73,"Fragment of what was a tree trunk swung by monstrously
powerful trolls.",トロルがその〓力にものを言わ〓て〓るう〓〓。その欠〓。,
641,1126,codepage,27753,58,"A skull that serves as a container, with its top cut off.",器のように上部が欠けたドクロ。,
641,1127,codepage,27811,57,A cranium with the top neatly removed to resemble a cup.,〓のように上部に〓〓な〓が〓いた〓〓骨。,
641,1128,codepage,27868,48,A skull that shines a beautiful obsidian shade.,〓〓石のような美しい光〓を〓つドクロ。,
641,1129,codepage,27916,85,"A transient life, released from its corporal prison.
Turns black when crystallized.",〓無き者に〓された〓〓めの生〓。結〓化の〓に〓く〓〓している。,
641,1130,codepage,28001,58,Crystalline remains of weathered and worn bone fragments.,〓化してボロボロの骨の欠〓の結〓。,
641,1131,codepage,28059,56,Magical red jewel with the power of fire sealed within.,炎の力が封じ〓められた〓紅の魔法の宝石。,
641,1132,codepage,28115,57,Magical blue jewel with the power of fire sealed within.,炎の力が封じ〓められた青い魔法の宝石。,
641,1133,codepage,28172,58,Magical green jewel with the power of fire sealed within.,炎の力が封じ〓められた〓の魔法の宝石。,
641,1134,codepage,28230,45,Red metal containing the power of lightning.,雷の力が封じ〓められた〓い〓。,
641,1135,codepage,28275,46,Blue metal containing the power of lightning.,雷の力が封じ〓められた青い〓。,
641,1136,codepage,28321,47,Green metal containing the power of lightning.,雷の力が封じ〓められた〓の〓。,
641,1137,codepage,28368,45,Red ore possessing concentrated earth power.,土の力が〓〓された〓い鉱物。,
641,1138,codepage,28413,46,Blue ore possessing concentrated earth power.,土の力が〓〓された青い鉱物。,
